,Unnamed: 0,name,date,platform,score,url,userscore,fullurl,developer,genre,no_userreviews
2453,2453,Touhou Genso Wanderer,"March 21, 2017",PlayStation 4,70,/game/playstation-4/touhou-genso-wanderer,6.5,https://www.metacritic.com/game/playstation-4/touhou-genso-wanderer,Mediascape,"['Role-Playing', 'General', 'Roguelike']",15
2454,2454,Tokyo Dark,"September 7, 2017",PC,70,/game/pc/tokyo-dark,6.4,https://www.metacritic.com/game/pc/tokyo-dark,"Square Enix, Cherrymochi","['Adventure', 'Point-and-Click']",20
2455,2455,That's You!,"July 4, 2017",PlayStation 4,70,/game/playstation-4/thats-you!,7.2,https://www.metacritic.com/game/playstation-4/thats-you!,Wish Studios,"['Miscellaneous', 'Party / Minigame']",41
2456,2456,Planetbase,"May 3, 2017",Xbox One,70,/game/xbox-one/planetbase,tbd,https://www.metacritic.com/game/xbox-one/planetbase,No Data,No Data,No Data
2457,2457,Mr. Shifty,"April 13, 2017",PC,70,/game/pc/mr-shifty,6.3,https://www.metacritic.com/game/pc/mr-shifty,Team Shifty,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",17
2458,2458,The Fidelio Incident,"May 23, 2017",PC,69,/game/pc/the-fidelio-incident,6.1,https://www.metacritic.com/game/pc/the-fidelio-incident,"Act 3 Games, LLC","['Adventure', '3D', 'First-Person']",28
2459,2459,Archangel,"July 18, 2017",PlayStation 4,69,/game/playstation-4/archangel,7.0,https://www.metacritic.com/game/playstation-4/archangel,Skydance Interactive,"['Action', 'Shooter', 'First-Person', 'Arcade']",22
2460,2460,Korix,"March 29, 2017",PlayStation 4,69,/game/playstation-4/korix,7.0,https://www.metacritic.com/game/playstation-4/korix,StellarVR,"['Strategy', 'Real-Time', 'General']",23
2461,2461,Absolver,"August 29, 2017",PlayStation 4,69,/game/playstation-4/absolver,5.5,https://www.metacritic.com/game/playstation-4/absolver,Sloclap,"['Role-Playing', 'Action RPG']",77
2462,2462,Ride 2,"February 14, 2017",PlayStation 4,69,/game/playstation-4/ride-2,6.1,https://www.metacritic.com/game/playstation-4/ride-2,Milestone S.r.l,"['Racing', 'Simulation', 'Automobile']",43
2463,2463,"Warhammer 40,000: Sanctus Reach","January 19, 2017",PC,69,/game/pc/warhammer-40000-sanctus-reach,7.3,https://www.metacritic.com/game/pc/warhammer-40000-sanctus-reach,Strayllight Entertainment,"['Strategy', 'Real-Time', 'General']",26
2464,2464,Tom Clancy's Ghost Recon: Wildlands,"March 6, 2017",PC,69,/game/pc/tom-clancys-ghost-recon-wildlands,6.3,https://www.metacritic.com/game/pc/tom-clancys-ghost-recon-wildlands,Ubisoft Paris,"['Action Adventure', 'Open-World']",616
2465,2465,The Sun and Moon,"January 27, 2017",Xbox One,69,/game/xbox-one/the-sun-and-moon,tbd,https://www.metacritic.com/game/xbox-one/the-sun-and-moon,No Data,No Data,No Data
2466,2466,The Golf Club 2,"June 27, 2017",Xbox One,69,/game/xbox-one/the-golf-club-2,5.7,https://www.metacritic.com/game/xbox-one/the-golf-club-2,"HB Studios Multimedia, Maximum Games","['Sports', 'Individual', 'Golf', 'Arcade']",13
2467,2467,AER: Memories of Old,"October 25, 2017",PC,69,/game/pc/aer-memories-of-old,6.7,https://www.metacritic.com/game/pc/aer-memories-of-old,"Daedalic Entertainment, Forgotten Key","['Action Adventure', 'General', 'Open-World']",41
2468,2468,DOOM VFR,"November 30, 2017",PC,69,/game/pc/doom-vfr,8.0,https://www.metacritic.com/game/pc/doom-vfr,id Software,"['Action', 'Shooter', 'First-Person', 'Light Gun', 'Arcade']",58
2469,2469,DESYNC,"February 28, 2017",PC,69,/game/pc/desync,7.7,https://www.metacritic.com/game/pc/desync,Foregone,"['Action', 'Shooter', 'First-Person', 'Arcade']",12
2470,2470,Fate/Extella: The Umbral Star,"July 25, 2017",Switch,69,/game/switch/fateextella-the-umbral-star,7.0,https://www.metacritic.com/game/switch/fateextella-the-umbral-star,Marvelous Inc.,"['Action', ""Beat-'Em-Up"", '3D']",39
2471,2471,Uno,"November 7, 2017",Switch,69,/game/switch/uno,6.4,https://www.metacritic.com/game/switch/uno,Ubisoft,"['Miscellaneous', 'Board / Card Game']",22
2472,2472,De Mambo,"July 13, 2017",Switch,69,/game/switch/de-mambo,6.7,https://www.metacritic.com/game/switch/de-mambo,The Dangerous Kitchen,"['Action', 'Platformer', '2D']",10
2473,2473,The Signal From Tolva,"April 10, 2017",PC,69,/game/pc/the-signal-from-tolva,5.7,https://www.metacritic.com/game/pc/the-signal-from-tolva,Big Robot Ltd,"['Adventure', '3D', 'First-Person']",7
2474,2474,Knack 2,"September 5, 2017",PlayStation 4,69,/game/playstation-4/knack-2,7.7,https://www.metacritic.com/game/playstation-4/knack-2,SCE Japan Studio,"['Action Adventure', 'Linear']",450
2475,2475,The Walking Dead: The Telltale Series - A New Frontier Episode 3: Above the Law,"March 28, 2017",PlayStation 4,69,/game/playstation-4/the-walking-dead-the-telltale-series---a-new-frontier-episode-3-above-the-law,4.7,https://www.metacritic.com/game/playstation-4/the-walking-dead-the-telltale-series---a-new-frontier-episode-3-above-the-law,Telltale Games,"['Adventure', 'Point-and-Click']",26
2476,2476,Kirby's Blowout Blast,"July 6, 2017",3DS,69,/game/3ds/kirbys-blowout-blast,7.1,https://www.metacritic.com/game/3ds/kirbys-blowout-blast,"Nintendo, HAL Labs","['Action', 'General']",27
2477,2477,Fire Emblem Warriors,"October 20, 2017",3DS,69,/game/3ds/fire-emblem-warriors,8.0,https://www.metacritic.com/game/3ds/fire-emblem-warriors,Omega Force,"['Action', ""Beat-'Em-Up"", '3D']",50
2478,2478,Hey! Pikmin,"July 28, 2017",3DS,69,/game/3ds/hey!-pikmin,6.8,https://www.metacritic.com/game/3ds/hey!-pikmin,"Nintendo, Arzest","['Action', 'Platformer', '2D']",75
2479,2479,.hack//G.U. Last Recode,"November 3, 2017",PC,69,/game/pc/hackgu-last-recode,8.0,https://www.metacritic.com/game/pc/hackgu-last-recode,CyberConnect2,"['Miscellaneous', 'Compilation']",25
2480,2480,LEGO Worlds,"March 7, 2017",Xbox One,69,/game/xbox-one/lego-worlds,6.6,https://www.metacritic.com/game/xbox-one/lego-worlds,TT Games,"['Action Adventure', 'Sandbox']",36
2481,2481,Shift Happens,"February 22, 2017",Xbox One,69,/game/xbox-one/shift-happens,tbd,https://www.metacritic.com/game/xbox-one/shift-happens,No Data,No Data,No Data
2482,2482,Snake Pass,"March 28, 2017",PlayStation 4,69,/game/playstation-4/snake-pass,6.5,https://www.metacritic.com/game/playstation-4/snake-pass,Sumo Digital,"['Action Adventure', 'Puzzle', 'Action', 'General']",49
2483,2483,ARK: Survival Evolved,"August 29, 2017",PlayStation 4,69,/game/playstation-4/ark-survival-evolved,4.5,https://www.metacritic.com/game/playstation-4/ark-survival-evolved,Studio Wildcard,"['Action Adventure', 'Survival', 'Sandbox']",209
2484,2484,It's Quiz Time,"November 28, 2017",PlayStation 4,69,/game/playstation-4/its-quiz-time,6.8,https://www.metacritic.com/game/playstation-4/its-quiz-time,Vision Games Publishing LTD,"['Miscellaneous', 'Trivia / Game Show']",6
2485,2485,Marvel vs. Capcom: Infinite,"September 19, 2017",PC,69,/game/pc/marvel-vs-capcom-infinite,5.3,https://www.metacritic.com/game/pc/marvel-vs-capcom-infinite,Capcom,"['Action', 'Fighting', '2D']",58
2486,2486,Gang Beasts,"December 12, 2017",PlayStation 4,68,/game/playstation-4/gang-beasts,6.7,https://www.metacritic.com/game/playstation-4/gang-beasts,Boneloaf,"['Action', 'Miscellaneous', 'General', 'Party / Minigame']",55
2487,2487,Tiny Metal,"December 21, 2017",PC,68,/game/pc/tiny-metal,3.8,https://www.metacritic.com/game/pc/tiny-metal,AREA35,"['Strategy', 'Turn-Based', 'Tactics']",16
2488,2488,Agents of Mayhem,"August 15, 2017",PC,68,/game/pc/agents-of-mayhem,5.4,https://www.metacritic.com/game/pc/agents-of-mayhem,Volition Inc.,"['Action Adventure', 'Open-World']",108
2489,2489,Starblood Arena,"April 11, 2017",PlayStation 4,68,/game/playstation-4/starblood-arena,7.2,https://www.metacritic.com/game/playstation-4/starblood-arena,WhiteMoon Dreams,"['Action', 'General']",45
2490,2490,Rush: A Disney / Pixar Adventure,"October 31, 2017",Xbox One,68,/game/xbox-one/rush-a-disney-pixar-adventure,5.3,https://www.metacritic.com/game/xbox-one/rush-a-disney-pixar-adventure,Asobo Studio,"['Miscellaneous', 'Adventure', 'General', 'Party / Minigame']",12
2491,2491,Dark Arcana: The Carnival,"March 17, 2017",Xbox One,68,/game/xbox-one/dark-arcana-the-carnival,tbd,https://www.metacritic.com/game/xbox-one/dark-arcana-the-carnival,No Data,No Data,No Data
2492,2492,One Piece: Unlimited World Red - Deluxe Edition,"August 25, 2017",PlayStation 4,68,/game/playstation-4/one-piece-unlimited-world-red---deluxe-edition,5.9,https://www.metacritic.com/game/playstation-4/one-piece-unlimited-world-red---deluxe-edition,Ganbarion,"['Action', 'General']",8
2493,2493,Black The Fall,"July 11, 2017",Xbox One,68,/game/xbox-one/black-the-fall,6.5,https://www.metacritic.com/game/xbox-one/black-the-fall,Sand Sailor Studio,"['Action', 'General']",10
2494,2494,Utawarerumono: Mask of Deception,"May 23, 2017",PlayStation 4,68,/game/playstation-4/utawarerumono-mask-of-deception,7.5,https://www.metacritic.com/game/playstation-4/utawarerumono-mask-of-deception,Aqua Plus,"['Strategy', 'Adventure', 'Turn-Based', 'General']",46
2495,2495,Gundam Versus,"September 29, 2017",PlayStation 4,68,/game/playstation-4/gundam-versus,6.4,https://www.metacritic.com/game/playstation-4/gundam-versus,Bandai Namco Games,"['Action', 'Simulation', 'Fighting', 'Vehicle', '3D', 'Combat']",47
2496,2496,Seven: The Days Long Gone,"December 1, 2017",PC,68,/game/pc/seven-the-days-long-gone,7.4,https://www.metacritic.com/game/pc/seven-the-days-long-gone,IMGN.PRO,"['Role-Playing', 'Action Adventure', 'General', 'Action RPG', 'Open-World']",69
2497,2497,Shiness: The Lightning Kingdom,"April 18, 2017",PC,68,/game/pc/shiness-the-lightning-kingdom,7.4,https://www.metacritic.com/game/pc/shiness-the-lightning-kingdom,Enigami,"['Role-Playing', 'Action RPG']",20
2498,2498,Star Wars Battlefront II,"November 14, 2017",PlayStation 4,68,/game/playstation-4/star-wars-battlefront-ii,1.4,https://www.metacritic.com/game/playstation-4/star-wars-battlefront-ii,EA DICE,"['Action', 'Shooter', 'First-Person', 'Tactical']",8499
2499,2499,MotoGP 17,"July 11, 2017",PlayStation 4,68,/game/playstation-4/motogp-17,4.4,https://www.metacritic.com/game/playstation-4/motogp-17,"Koch Media, Milestone S.r.l","['Racing', 'Arcade', 'Automobile']",9
2500,2500,Marvel's Guardians of the Galaxy - Episode 5: Don't Stop Believin',"November 7, 2017",PC,68,/game/pc/marvels-guardians-of-the-galaxy---episode-5-dont-stop-believin,7.6,https://www.metacritic.com/game/pc/marvels-guardians-of-the-galaxy---episode-5-dont-stop-believin,Telltale Games,"['Action', 'General', 'Adventure', '3D', 'Third-Person']",15
2501,2501,Outcast: Second Contact,"November 14, 2017",PC,68,/game/pc/outcast-second-contact,7.4,https://www.metacritic.com/game/pc/outcast-second-contact,"Appeal, Bigben Interactive, Bigben Games","['Action Adventure', 'Adventure', 'General', 'Open-World']",20
2502,2502,Skylar & Plux: Adventure on Clover Island,"May 19, 2017",PC,68,/game/pc/skylar-plux-adventure-on-clover-island,6.7,https://www.metacritic.com/game/pc/skylar-plux-adventure-on-clover-island,Right Nice Games,"['Action', 'Platformer', '3D']",12
2503,2503,Yooka-Laylee,"April 11, 2017",PlayStation 4,68,/game/playstation-4/yooka-laylee,6.2,https://www.metacritic.com/game/playstation-4/yooka-laylee,Playtonic Games,"['Action', 'Platformer', '3D']",256
2504,2504,NBA Playgrounds,"May 9, 2017",PlayStation 4,68,/game/playstation-4/nba-playgrounds,6.4,https://www.metacritic.com/game/playstation-4/nba-playgrounds,Saber Interactive,"['Sports', 'Team', 'Basketball', 'Arcade']",30
2505,2505,FIFA 18,"September 29, 2017",Switch,68,/game/switch/fifa-18,6.0,https://www.metacritic.com/game/switch/fifa-18,EA Vancouver,"['Sports', 'Team', 'Soccer', 'Sim']",230
2506,2506,One Piece: Unlimited World Red - Deluxe Edition,"September 29, 2017",Switch,68,/game/switch/one-piece-unlimited-world-red---deluxe-edition,7.2,https://www.metacritic.com/game/switch/one-piece-unlimited-world-red---deluxe-edition,Ganbarion,"['Action', 'General']",19
2507,2507,Blitzkrieg 3,"June 2, 2017",PC,68,/game/pc/blitzkrieg-3,3.8,https://www.metacritic.com/game/pc/blitzkrieg-3,"Nival Interactive, Nival","['Strategy', 'Real-Time', 'General', 'Historic', 'Tactics']",17
2508,2508,Light Tracer,"September 26, 2017",PlayStation 4,68,/game/playstation-4/light-tracer,6.3,https://www.metacritic.com/game/playstation-4/light-tracer,Oasis Games,"['Puzzle', 'Action']",14
2509,2509,911 Operator,"February 24, 2017",PC,68,/game/pc/911-operator,7.1,https://www.metacritic.com/game/pc/911-operator,Jutsu Games,"['Simulation', 'Virtual', 'Career']",38
2510,2510,iO,"February 14, 2017",PlayStation 4,68,/game/playstation-4/io,tbd,https://www.metacritic.com/game/playstation-4/io,No Data,No Data,No Data
2511,2511,The Long Journey Home,"May 30, 2017",PC,68,/game/pc/the-long-journey-home,7.3,https://www.metacritic.com/game/pc/the-long-journey-home,Daedalic Studio West,"['Action Adventure', 'General']",29
2512,2512,Marvel's Guardians of the Galaxy - Episode 4: Who Needs You,"October 10, 2017",PlayStation 4,68,/game/playstation-4/marvels-guardians-of-the-galaxy---episode-4-who-needs-you,6.7,https://www.metacritic.com/game/playstation-4/marvels-guardians-of-the-galaxy---episode-4-who-needs-you,Telltale Games,"['Action', 'Adventure', 'General', '3D', 'Third-Person']",13
2513,2513,iO,"February 14, 2017",Xbox One,68,/game/xbox-one/io,tbd,https://www.metacritic.com/game/xbox-one/io,No Data,No Data,No Data
2514,2514,Super Beat Sports,"November 2, 2017",Switch,68,/game/switch/super-beat-sports,7.1,https://www.metacritic.com/game/switch/super-beat-sports,Harmonix Music Systems,"['Action', 'Rhythm', 'Music']",14
2515,2515,Marvel Heroes Omega,"June 30, 2017",Xbox One,68,/game/xbox-one/marvel-heroes-omega,7.4,https://www.metacritic.com/game/xbox-one/marvel-heroes-omega,Gazillion,"['Role-Playing', 'Massively Multiplayer']",14
2516,2516,Minecraft: Story Mode Season Two - Episode 1: Hero in Residence,"July 11, 2017",PlayStation 4,68,/game/playstation-4/minecraft-story-mode-season-two---episode-1-hero-in-residence,5.2,https://www.metacritic.com/game/playstation-4/minecraft-story-mode-season-two---episode-1-hero-in-residence,Telltale Games,"['Adventure', 'Point-and-Click']",37
2517,2517,Outlast 2,"April 24, 2017",PlayStation 4,68,/game/playstation-4/outlast-2,6.9,https://www.metacritic.com/game/playstation-4/outlast-2,Red Barrels,"['Action Adventure', 'Survival']",255
2518,2518,Solstice Chronicles: MIA,"July 26, 2017",PC,68,/game/pc/solstice-chronicles-mia,6.8,https://www.metacritic.com/game/pc/solstice-chronicles-mia,Ironward,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",5
2519,2519,Songbringer,"September 1, 2017",PC,68,/game/pc/songbringer,tbd,https://www.metacritic.com/game/pc/songbringer,No Data,No Data,No Data
2520,2520,2Dark,"March 10, 2017",PC,68,/game/pc/2dark,5.5,https://www.metacritic.com/game/pc/2dark,Gloomywood,"['Action Adventure', 'General']",32
2521,2521,Digimon World: Next Order,"January 31, 2017",PlayStation 4,68,/game/playstation-4/digimon-world-next-order,6.7,https://www.metacritic.com/game/playstation-4/digimon-world-next-order,B.B.Studio,"['Role-Playing', 'Trainer']",139
2522,2522,Sparkle Unleashed,"December 25, 2017",Switch,68,/game/switch/sparkle-unleashed,6.1,https://www.metacritic.com/game/switch/sparkle-unleashed,10tons,"['Puzzle', 'Matching']",7
2523,2523,Raiders of the Broken Planet,"September 22, 2017",Xbox One,67,/game/xbox-one/raiders-of-the-broken-planet,5.8,https://www.metacritic.com/game/xbox-one/raiders-of-the-broken-planet,Mercury Steam,"['Strategy', 'Real-Time', 'MOBA']",14
2524,2524,Human: Fall Flat,"May 9, 2017",PlayStation 4,67,/game/playstation-4/human-fall-flat,6.8,https://www.metacritic.com/game/playstation-4/human-fall-flat,No Brakes Games,"['Action Adventure', 'General']",36
2525,2525,JYDGE,"October 19, 2017",Switch,67,/game/switch/jydge,6.9,https://www.metacritic.com/game/switch/jydge,10tons,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",9
2526,2526,Danganronpa Another Episode: Ultra Despair Girls,"June 27, 2017",PlayStation 4,67,/game/playstation-4/danganronpa-another-episode-ultra-despair-girls,7.0,https://www.metacritic.com/game/playstation-4/danganronpa-another-episode-ultra-despair-girls,Spike Chunsoft,"['Action Adventure', 'General']",41
2527,2527,Vikings: Wolves of Midgard,"March 28, 2017",PlayStation 4,67,/game/playstation-4/vikings-wolves-of-midgard,6.6,https://www.metacritic.com/game/playstation-4/vikings-wolves-of-midgard,Games Farm,"['Role-Playing', 'Action RPG']",54
2528,2528,How to Survive 2,"February 6, 2017",PlayStation 4,67,/game/playstation-4/how-to-survive-2,6.4,https://www.metacritic.com/game/playstation-4/how-to-survive-2,505 Games,"['Action Adventure', 'Survival']",29
2529,2529,WWE 2K18,"October 13, 2017",Xbox One,67,/game/xbox-one/wwe-2k18,4.5,https://www.metacritic.com/game/xbox-one/wwe-2k18,Yuke's,"['Sports', 'Individual', 'Combat', 'Wrestling']",39
2530,2530,Nine Parchments,"December 12, 2017",PlayStation 4,67,/game/playstation-4/nine-parchments,6.7,https://www.metacritic.com/game/playstation-4/nine-parchments,"Frozenbyte, Inc.","['Role-Playing', 'Action RPG']",10
2531,2531,Batman: The Enemy Within - Episode 2: The Pact,"September 26, 2017",PlayStation 4,67,/game/playstation-4/batman-the-enemy-within---episode-2-the-pact,5.1,https://www.metacritic.com/game/playstation-4/batman-the-enemy-within---episode-2-the-pact,Telltale Games,"['Adventure', 'Point-and-Click']",13
2532,2532,DreamWorks Voltron VR Chronicles,"September 26, 2017",PlayStation 4,67,/game/playstation-4/dreamworks-voltron-vr-chronicles,4.5,https://www.metacritic.com/game/playstation-4/dreamworks-voltron-vr-chronicles,Digital Domain,"['Action', 'General']",8
2533,2533,The Town of Light,"June 6, 2017",PlayStation 4,67,/game/playstation-4/the-town-of-light,6.4,https://www.metacritic.com/game/playstation-4/the-town-of-light,"LKA Interactive, LKA","['Adventure', '3D', 'First-Person']",29
2534,2534,White Day: A Labyrinth Named School,"August 22, 2017",PlayStation 4,67,/game/playstation-4/white-day-a-labyrinth-named-school,7.3,https://www.metacritic.com/game/playstation-4/white-day-a-labyrinth-named-school,ROIGAMES Inc.,"['Action Adventure', 'Survival']",27
2535,2535,The LEGO NINJAGO Movie Video Game,"September 22, 2017",PlayStation 4,67,/game/playstation-4/the-lego-ninjago-movie-video-game,6.3,https://www.metacritic.com/game/playstation-4/the-lego-ninjago-movie-video-game,TT Games,"['Action Adventure', 'General', 'Linear']",41
2536,2536,Neon Chrome,"October 12, 2017",Switch,67,/game/switch/neon-chrome,7.1,https://www.metacritic.com/game/switch/neon-chrome,10tons,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",11
